timestamp,Available Capital,datetime
1738455646208.0,10000.0,2025-02-02 00:20:46.208
1738455777280.0,10000.0,2025-02-02 00:22:57.280
1738456170496.0,10000.0,2025-02-02 00:29:30.496
1738456563712.0,10000.0,2025-02-02 00:36:03.712
1738456825856.0,10000.0,2025-02-02 00:40:25.856
1738457088000.0,10000.0,2025-02-02 00:44:48.000
1738457350144.0,10000.0,2025-02-02 00:49:10.144
1738457743360.0,10000.0,2025-02-02 00:55:43.360
1738458005504.0,10000.0,2025-02-02 01:00:05.504
1738458267648.0,10000.0,2025-02-02 01:04:27.648
1738458660864.0,10000.0,2025-02-02 01:11:00.864
1738458923008.0,10000.0,2025-02-02 01:15:23.008
1738459185152.0,10000.0,2025-02-02 01:19:45.152
1738459447296.0,10000.0,2025-02-02 01:24:07.296
1738459840512.0,10000.0,2025-02-02 01:30:40.512
1738460102656.0,10000.0,2025-02-02 01:35:02.656
1738460364800.0,10000.0,2025-02-02 01:39:24.800
1738460626944.0,10000.0,2025-02-02 01:43:46.944
1738461020160.0,10000.0,2025-02-02 01:50:20.160
1738461413376.0,10000.0,2025-02-02 01:56:53.376
1738461544448.0,10000.0,2025-02-02 01:59:04.448
1738461806592.0,10000.0,2025-02-02 02:03:26.592
1738462199808.0,10000.0,2025-02-02 02:09:59.808
1738462593024.0,10000.0,2025-02-02 02:16:33.024
1738462855168.0,10000.0,2025-02-02 02:20:55.168
1738462986240.0,10000.0,2025-02-02 02:23:06.240
1738463379456.0,10000.0,2025-02-02 02:29:39.456
1738463772672.0,10000.0,2025-02-02 02:36:12.672
1738464034816.0,10000.0,2025-02-02 02:40:34.816
1738464296960.0,10000.0,2025-02-02 02:44:56.960
1738464559104.0,10000.0,2025-02-02 02:49:19.104
1738464952320.0,10000.0,2025-02-02 02:55:52.320
1738465214464.0,10000.0,2025-02-02 03:00:14.464
1738465476608.0,10000.0,2025-02-02 03:04:36.608
1738465738752.0,10000.0,2025-02-02 03:08:58.752
1738466131968.0,10000.0,2025-02-02 03:15:31.968
1738466394112.0,10000.0,2025-02-02 03:19:54.112
1738466656256.0,10000.0,2025-02-02 03:24:16.256
1738467049472.0,10000.0,2025-02-02 03:30:49.472
1738467311616.0,10000.0,2025-02-02 03:35:11.616
1738467573760.0,10000.0,2025-02-02 03:39:33.760
1738467835904.0,10000.0,2025-02-02 03:43:55.904
1738468229120.0,10000.0,2025-02-02 03:50:29.120
1738468622336.0,10000.0,2025-02-02 03:57:02.336
1738468753408.0,10000.0,2025-02-02 03:59:13.408
1738469015552.0,10000.0,2025-02-02 04:03:35.552
1738469408768.0,10000.0,2025-02-02 04:10:08.768
1738469801984.0,10000.0,2025-02-02 04:16:41.984
1738470064128.0,10000.0,2025-02-02 04:21:04.128
1738470195200.0,10000.0,2025-02-02 04:23:15.200
1738470588416.0,10000.0,2025-02-02 04:29:48.416
1738470981632.0,10000.0,2025-02-02 04:36:21.632
1738471243776.0,10000.0,2025-02-02 04:40:43.776
1738471374848.0,10000.0,2025-02-02 04:42:54.848
1738471768064.0,10000.0,2025-02-02 04:49:28.064
1738472161280.0,10000.0,2025-02-02 04:56:01.280
1738472423424.0,10000.0,2025-02-02 05:00:23.424
1738472685568.0,10000.0,2025-02-02 05:04:45.568
1738472947712.0,10000.0,2025-02-02 05:09:07.712
1738473340928.0,10000.0,2025-02-02 05:15:40.928
1738473603072.0,10000.0,2025-02-02 05:20:03.072
1738473865216.0,10000.0,2025-02-02 05:24:25.216
1738474258432.0,10000.0,2025-02-02 05:30:58.432
1738474520576.0,10000.0,2025-02-02 05:35:20.576
1738474782720.0,10000.0,2025-02-02 05:39:42.720
1738475044864.0,10000.0,2025-02-02 05:44:04.864
1738475438080.0,10000.0,2025-02-02 05:50:38.080
1738475700224.0,10000.0,2025-02-02 05:55:00.224
1738475962368.0,10000.0,2025-02-02 05:59:22.368
1738476224512.0,10000.0,2025-02-02 06:03:44.512
1738476617728.0,10000.0,2025-02-02 06:10:17.728
1738477010944.0,10000.0,2025-02-02 06:16:50.944
1738477142016.0,10000.0,2025-02-02 06:19:02.016
1738477404160.0,10000.0,2025-02-02 06:23:24.160
1738477797376.0,10000.0,2025-02-02 06:29:57.376
1738478190592.0,10000.0,2025-02-02 06:36:30.592
1738478452736.0,10000.0,2025-02-02 06:40:52.736
1738478583808.0,10000.0,2025-02-02 06:43:03.808
1738478977024.0,10000.0,2025-02-02 06:49:37.024
1738479370240.0,10000.0,2025-02-02 06:56:10.240
1738479632384.0,10000.0,2025-02-02 07:00:32.384
1738479894528.0,10000.0,2025-02-02 07:04:54.528
1738480156672.0,10000.0,2025-02-02 07:09:16.672
1738480549888.0,10000.0,2025-02-02 07:15:49.888
1738480812032.0,10000.0,2025-02-02 07:20:12.032
1738481074176.0,10000.0,2025-02-02 07:24:34.176
1738481336320.0,10000.0,2025-02-02 07:28:56.320
1738481729536.0,10000.0,2025-02-02 07:35:29.536
1738481991680.0,10000.0,2025-02-02 07:39:51.680
1738482253824.0,10000.0,2025-02-02 07:44:13.824
1738482647040.0,10000.0,2025-02-02 07:50:47.040
1738482909184.0,10000.0,2025-02-02 07:55:09.184
1738483171328.0,10000.0,2025-02-02 07:59:31.328
1738483433472.0,10000.0,2025-02-02 08:03:53.472
1738483826688.0,10000.0,2025-02-02 08:10:26.688
1738484219904.0,10000.0,2025-02-02 08:16:59.904
1738484350976.0,10000.0,2025-02-02 08:19:10.976
1738484613120.0,10000.0,2025-02-02 08:23:33.120
1738485006336.0,10000.0,2025-02-02 08:30:06.336
1738485399552.0,10000.0,2025-02-02 08:36:39.552
1738485661696.0,10000.0,2025-02-02 08:41:01.696
1738485792768.0,10000.0,2025-02-02 08:43:12.768
1738486185984.0,10000.0,2025-02-02 08:49:45.984
1738486579200.0,10000.0,2025-02-02 08:56:19.200
1738486841344.0,10000.0,2025-02-02 09:00:41.344
1738487103488.0,10000.0,2025-02-02 09:05:03.488
1738487365632.0,10000.0,2025-02-02 09:09:25.632
1738487758848.0,10000.0,2025-02-02 09:15:58.848
1738488020992.0,10000.0,2025-02-02 09:20:20.992
1738488283136.0,10000.0,2025-02-02 09:24:43.136
1738488545280.0,10000.0,2025-02-02 09:29:05.280
1738488938496.0,10000.0,2025-02-02 09:35:38.496
1738489200640.0,10000.0,2025-02-02 09:40:00.640
1738489462784.0,10000.0,2025-02-02 09:44:22.784
1738489856000.0,10000.0,2025-02-02 09:50:56.000
1738490118144.0,10000.0,2025-02-02 09:55:18.144
1738490380288.0,10000.0,2025-02-02 09:59:40.288
1738490642432.0,10000.0,2025-02-02 10:04:02.432
1738491035648.0,10000.0,2025-02-02 10:10:35.648
1738491297792.0,10000.0,2025-02-02 10:14:57.792
1738491559936.0,10000.0,2025-02-02 10:19:19.936
1738491822080.0,10000.0,2025-02-02 10:23:42.080
1738492215296.0,10000.0,2025-02-02 10:30:15.296
1738492608512.0,10000.0,2025-02-02 10:36:48.512
1738492739584.0,10000.0,2025-02-02 10:38:59.584
1738493001728.0,10000.0,2025-02-02 10:43:21.728
1738493394944.0,10000.0,2025-02-02 10:49:54.944
1738493788160.0,10000.0,2025-02-02 10:56:28.160
1738494050304.0,10000.0,2025-02-02 11:00:50.304
1738494181376.0,10000.0,2025-02-02 11:03:01.376
1738494574592.0,10000.0,2025-02-02 11:09:34.592
1738494967808.0,10000.0,2025-02-02 11:16:07.808
1738495229952.0,10000.0,2025-02-02 11:20:29.952
1738495492096.0,10000.0,2025-02-02 11:24:52.096
1738495754240.0,10000.0,2025-02-02 11:29:14.240
1738496147456.0,10000.0,2025-02-02 11:35:47.456
1738496409600.0,10000.0,2025-02-02 11:40:09.600
1738496671744.0,10000.0,2025-02-02 11:44:31.744
1738497064960.0,10000.0,2025-02-02 11:51:04.960
1738497327104.0,10000.0,2025-02-02 11:55:27.104
1738497589248.0,10000.0,2025-02-02 11:59:49.248
1738497851392.0,10000.0,2025-02-02 12:04:11.392
1738498244608.0,10000.0,2025-02-02 12:10:44.608
1738498506752.0,10000.0,2025-02-02 12:15:06.752
1738498768896.0,10000.0,2025-02-02 12:19:28.896
1738499031040.0,10000.0,2025-02-02 12:23:51.040
1738499424256.0,10000.0,2025-02-02 12:30:24.256
1738499817472.0,10000.0,2025-02-02 12:36:57.472
1738499948544.0,10000.0,2025-02-02 12:39:08.544
1738500210688.0,10000.0,2025-02-02 12:43:30.688
1738500603904.0,10000.0,2025-02-02 12:50:03.904
1738500997120.0,10000.0,2025-02-02 12:56:37.120
1738501259264.0,10000.0,2025-02-02 13:00:59.264
1738501390336.0,10000.0,2025-02-02 13:03:10.336
1738501783552.0,10000.0,2025-02-02 13:09:43.552
1738502176768.0,10000.0,2025-02-02 13:16:16.768
1738502438912.0,10000.0,2025-02-02 13:20:38.912
1738502701056.0,10000.0,2025-02-02 13:25:01.056
1738502963200.0,10000.0,2025-02-02 13:29:23.200
1738503356416.0,10000.0,2025-02-02 13:35:56.416
1738503618560.0,10000.0,2025-02-02 13:40:18.560
1738503880704.0,10000.0,2025-02-02 13:44:40.704
1738504142848.0,10000.0,2025-02-02 13:49:02.848
1738504536064.0,10000.0,2025-02-02 13:55:36.064
1738504798208.0,10000.0,2025-02-02 13:59:58.208
1738505060352.0,10000.0,2025-02-02 14:04:20.352
1738505453568.0,10000.0,2025-02-02 14:10:53.568
1738505715712.0,10000.0,2025-02-02 14:15:15.712
1738505977856.0,10000.0,2025-02-02 14:19:37.856
1738506240000.0,10000.0,2025-02-02 14:24:00.000
1738506633216.0,10000.0,2025-02-02 14:30:33.216
1738506895360.0,10000.0,2025-02-02 14:34:55.360
1738507157504.0,10000.0,2025-02-02 14:39:17.504
1738507419648.0,10000.0,2025-02-02 14:43:39.648
1738507812864.0,10000.0,2025-02-02 14:50:12.864
1738508206080.0,10000.0,2025-02-02 14:56:46.080
1738508337152.0,10000.0,2025-02-02 14:58:57.152
1738508599296.0,10000.0,2025-02-02 15:03:19.296
1738508992512.0,10000.0,2025-02-02 15:09:52.512
1738509385728.0,10000.0,2025-02-02 15:16:25.728
1738509647872.0,10000.0,2025-02-02 15:20:47.872
1738509778944.0,10000.0,2025-02-02 15:22:58.944
1738510172160.0,10000.0,2025-02-02 15:29:32.160
1738510565376.0,10000.0,2025-02-02 15:36:05.376
1738510827520.0,10000.0,2025-02-02 15:40:27.520
1738511089664.0,10000.0,2025-02-02 15:44:49.664
1738511351808.0,10000.0,2025-02-02 15:49:11.808
1738511745024.0,10000.0,2025-02-02 15:55:45.024
1738512007168.0,10000.0,2025-02-02 16:00:07.168
1738512269312.0,10000.0,2025-02-02 16:04:29.312
1738512662528.0,10000.0,2025-02-02 16:11:02.528
1738512924672.0,10000.0,2025-02-02 16:15:24.672
1738513186816.0,10000.0,2025-02-02 16:19:46.816
1738513448960.0,10000.0,2025-02-02 16:24:08.960
1738513842176.0,10000.0,2025-02-02 16:30:42.176
1738514104320.0,10000.0,2025-02-02 16:35:04.320
1738514366464.0,10000.0,2025-02-02 16:39:26.464
1738514628608.0,10000.0,2025-02-02 16:43:48.608
1738515021824.0,10000.0,2025-02-02 16:50:21.824
1738515415040.0,10000.0,2025-02-02 16:56:55.040
1738515546112.0,10000.0,2025-02-02 16:59:06.112
1738515808256.0,10000.0,2025-02-02 17:03:28.256
1738516201472.0,10000.0,2025-02-02 17:10:01.472
1738516594688.0,10000.0,2025-02-02 17:16:34.688
1738516856832.0,10000.0,2025-02-02 17:20:56.832
1738516987904.0,10000.0,2025-02-02 17:23:07.904
1738517381120.0,10000.0,2025-02-02 17:29:41.120
