timestamp,PEPE,DOGE,BONK,SHIB,TRUMP,datetime
1738789748736.0,-0.0031528648,0.0118843,0.014256357,-0.019055298,-0.07623604,2025-02-05 21:09:08.736
1738790141952.0,-0.0051870225,0.008919601,0.01277373,-0.021128012,-0.07880561,2025-02-05 21:15:41.952
1738790404096.0,-0.0034837318,0.01034337,0.015007016,-0.019999871,-0.07900836,2025-02-05 21:20:04.096
1738790666240.0,-0.0024283852,0.011420867,0.015050932,-0.019541735,-0.07197746,2025-02-05 21:24:26.240
1738791059456.0,-0.0058020945,0.007835475,0.010170453,-0.022015797,-0.086234555,2025-02-05 21:30:59.456
1738791321600.0,-0.0075934017,0.0068507474,0.008075794,-0.021722734,-0.09053421,2025-02-05 21:35:21.600
1738791583744.0,-0.004204736,0.008686715,0.012531375,-0.021979334,-0.08873193,2025-02-05 21:39:43.744
1738791845888.0,-0.002320345,0.009813713,0.015195945,-0.018438121,-0.08551414,2025-02-05 21:44:05.888
1738792239104.0,-0.0015320999,0.009458064,0.013062531,-0.019663285,-0.08116753,2025-02-05 21:50:39.104
1738792501248.0,-0.0027853395,0.008830172,0.014175203,-0.018850375,-0.08011986,2025-02-05 21:55:01.248
1738792763392.0,0.0012278159,0.011296713,0.016156869,-0.01547888,-0.07461107,2025-02-05 21:59:23.392
1738793025536.0,-5.556776e-05,0.0112211425,0.016336342,-0.01383633,-0.07252772,2025-02-05 22:03:45.536
1738793418752.0,-0.0042251754,0.007975107,0.014273732,-0.019390853,-0.07477599,2025-02-05 22:10:18.752
1738793811968.0,0.0016240837,0.01125679,0.019676313,-0.014821794,-0.069877714,2025-02-05 22:16:51.968
1738793943040.0,0.0046123955,0.013121719,0.020672135,-0.01119874,-0.06406584,2025-02-05 22:19:03.040
1738794205184.0,0.00499036,0.013834896,0.022215623,-0.010957407,-0.064346604,2025-02-05 22:23:25.184
1738794598400.0,0.006906263,0.0140252765,0.023628395,-0.010436189,-0.06485714,2025-02-05 22:29:58.400
1738794991616.0,0.012366681,0.017075695,0.02994082,-0.0078016343,-0.048197024,2025-02-05 22:36:31.616
1738795253760.0,0.008508902,0.015235558,0.025230488,-0.011924167,-0.048819263,2025-02-05 22:40:53.760
1738795384832.0,0.0064920867,0.014467241,0.024826866,-0.010497965,-0.053364035,2025-02-05 22:43:04.832
1738795778048.0,0.008136982,0.014323502,0.02552876,-0.012161616,-0.049860813,2025-02-05 22:49:38.048
1738796171264.0,0.008223959,0.017432839,0.02707864,-0.0103935655,-0.050514795,2025-02-05 22:56:11.264
1738796433408.0,0.0013271472,0.014050496,0.022565149,-0.012614968,-0.05646079,2025-02-05 23:00:33.408
1738796695552.0,-0.001348771,0.013340019,0.021390447,-0.01287714,-0.058566015,2025-02-05 23:04:55.552
1738796957696.0,0.00038633563,0.012530265,0.022263397,-0.012814005,-0.062205862,2025-02-05 23:09:17.696
1738797350912.0,0.0014430643,0.0133999465,0.022055633,-0.013289615,-0.05994549,2025-02-05 23:15:50.912
1738797613056.0,0.0012318926,0.013196063,0.02131228,-0.0137654245,-0.056031946,2025-02-05 23:20:13.056
1738797875200.0,0.0011339607,0.014864096,0.023262635,-0.013443917,-0.05208705,2025-02-05 23:24:35.200
1738798137344.0,0.0005714221,0.014823493,0.02262747,-0.013761088,-0.053960983,2025-02-05 23:28:57.344
1738798530560.0,-0.003467299,0.014182376,0.021715596,-0.014595625,-0.0524577,2025-02-05 23:35:30.560
1738798792704.0,-0.0017958872,0.014057744,0.025535762,-0.014761271,-0.0526212,2025-02-05 23:39:52.704
1738799054848.0,-0.0040898984,0.013259773,0.02530437,-0.015690872,-0.053535055,2025-02-05 23:44:14.848
1738799448064.0,-0.00421106,0.013774758,0.02519903,-0.015432829,-0.048923086,2025-02-05 23:50:48.064
1738799710208.0,-0.0017901885,0.01471977,0.02753725,-0.01415899,-0.05272346,2025-02-05 23:55:10.208
1738799972352.0,-0.008267454,0.009999669,0.016212322,-0.015690187,-0.07420063,2025-02-05 23:59:32.352
1738800234496.0,-0.005920619,0.011380965,0.022268994,-0.01456092,-0.06569235,2025-02-06 00:03:54.496
1738800627712.0,-0.0050707473,0.010797252,0.02127755,-0.014680367,-0.0684407,2025-02-06 00:10:27.712
1738801020928.0,-0.0014785571,0.010722282,0.022811662,-0.014742012,-0.06845184,2025-02-06 00:17:00.928
1738801152000.0,-0.0044725826,0.010363237,0.023282217,-0.016203431,-0.06902478,2025-02-06 00:19:12.000
1738801414144.0,-0.00529481,0.011041758,0.022139385,-0.01508276,-0.07072695,2025-02-06 00:23:34.144
1738801807360.0,-0.0021758259,0.012286157,0.02467002,-0.013659809,-0.073134,2025-02-06 00:30:07.360
1738802200576.0,-0.0031713017,0.013124238,0.025249057,-0.01321576,-0.06555341,2025-02-06 00:36:40.576
1738802462720.0,-0.0011824762,0.013403848,0.025560273,-0.010525899,-0.06639293,2025-02-06 00:41:02.720
1738802593792.0,-0.00011541851,0.015268556,0.027580926,-0.009071009,-0.063101806,2025-02-06 00:43:13.792
1738802987008.0,0.00021200631,0.01616488,0.02696588,-0.0073162564,-0.059895176,2025-02-06 00:49:47.008
1738803380224.0,-0.000342928,0.016370418,0.02694776,-0.0067330133,-0.061089534,2025-02-06 00:56:20.224
1738803642368.0,0.0016612454,0.017891731,0.027740024,-0.004940742,-0.06028933,2025-02-06 01:00:42.368
1738803904512.0,-0.005324963,0.013717308,0.021889962,-0.009788492,-0.07120441,2025-02-06 01:05:04.512
1738804166656.0,-0.0033369975,0.013685128,0.023003573,-0.011012021,-0.06986361,2025-02-06 01:09:26.656
1738804559872.0,0.0002437083,0.013556249,0.026110766,-0.010116984,-0.06851369,2025-02-06 01:15:59.872
1738804822016.0,-0.009236575,0.008751182,0.018904267,-0.015385127,-0.07409528,2025-02-06 01:20:22.016
1738805084160.0,-0.004208865,0.010364921,0.02154853,-0.012171298,-0.069362655,2025-02-06 01:24:44.160
1738805346304.0,-0.0029761568,0.012488806,0.024026884,-0.009831634,-0.06863488,2025-02-06 01:29:06.304
1738805739520.0,0.00017679045,0.015278675,0.028674813,-0.0065197228,-0.06607253,2025-02-06 01:35:39.520
1738806001664.0,0.0038641829,0.016911948,0.030579075,-0.0042411983,-0.06738437,2025-02-06 01:40:01.664
1738806263808.0,0.0044605946,0.016680539,0.030125026,-0.003414436,-0.06474291,2025-02-06 01:44:23.808
1738806657024.0,0.0025404678,0.015473199,0.028954238,-0.004154786,-0.062488385,2025-02-06 01:50:57.024
1738806919168.0,0.0020950346,0.014614996,0.028355816,-0.0035192731,-0.06063796,2025-02-06 01:55:19.168
1738807181312.0,0.00046314712,0.013041844,0.025413573,-0.00514141,-0.05541788,2025-02-06 01:59:41.312
1738807443456.0,-0.0026841573,0.012224163,0.023490313,-0.0071019367,-0.05925433,2025-02-06 02:04:03.456
1738807836672.0,-0.0019228547,0.011876231,0.022520939,-0.004662546,-0.06374581,2025-02-06 02:10:36.672
1738808098816.0,-0.0037245958,0.010160822,0.01995933,-0.007160286,-0.062831186,2025-02-06 02:14:58.816
1738808360960.0,-0.005079497,0.009148043,0.015683075,-0.008076931,-0.06040899,2025-02-06 02:19:20.960
1738808623104.0,-0.0030149275,0.010162204,0.015623605,-0.0065500727,-0.059557743,2025-02-06 02:23:43.104
1738809016320.0,-0.0035369364,0.009288703,0.012785151,-0.010736243,-0.059960023,2025-02-06 02:30:16.320
1738809409536.0,-0.0020047033,0.010741513,0.013302446,-0.007734237,-0.05687702,2025-02-06 02:36:49.536
1738809540608.0,-0.0031198852,0.011612517,0.0060325935,-0.0056869714,-0.05123777,2025-02-06 02:39:00.608
1738809802752.0,-0.0013791171,0.013431291,0.012467362,-0.0040815207,-0.049225625,2025-02-06 02:43:22.752
1738810195968.0,-0.00085930503,0.013388659,0.013499999,-0.002391365,-0.045871414,2025-02-06 02:49:55.968
1738810589184.0,-0.0024003831,0.0136979995,0.014847986,-0.0020189201,-0.048196923,2025-02-06 02:56:29.184
1738810851328.0,-0.0017064483,0.014192679,0.015516966,0.00048162922,-0.04752463,2025-02-06 03:00:51.328
1738810982400.0,0.0028244709,0.015195267,0.021636397,0.003694088,-0.044902954,2025-02-06 03:03:02.400
1738811375616.0,0.0045562545,0.016005162,0.0245823,0.005358968,-0.041308094,2025-02-06 03:09:35.616
1738811768832.0,0.0029772038,0.015122919,0.024257528,0.0050647347,-0.044920858,2025-02-06 03:16:08.832
1738812030976.0,0.0017337553,0.01423843,0.012303526,0.0045084567,-0.043454986,2025-02-06 03:20:30.976
1738812293120.0,-0.0016110496,0.013689029,0.013023424,0.004199827,-0.044928312,2025-02-06 03:24:53.120
1738812555264.0,-0.0041283295,0.012336443,0.008630217,0.0020981715,-0.050697666,2025-02-06 03:29:15.264
1738812948480.0,-0.011265289,0.010293437,0.001152547,0.0017917197,-0.054880187,2025-02-06 03:35:48.480
1738813210624.0,-0.009205651,0.011052362,0.006243714,0.0026074378,-0.0540804,2025-02-06 03:40:10.624
1738813472768.0,-0.0055062133,0.010972215,0.009300645,0.004472123,-0.05138334,2025-02-06 03:44:32.768
1738813734912.0,-0.0037486015,0.010758756,0.009129669,0.006042813,-0.051575784,2025-02-06 03:48:54.912
1738814128128.0,-0.003731179,0.010864326,0.011078887,0.007121055,-0.052196514,2025-02-06 03:55:28.128
1738814390272.0,-0.005345931,0.010768478,0.007631151,0.0073345695,-0.047683284,2025-02-06 03:59:50.272
1738814652416.0,-0.003122903,0.011685514,0.009993735,0.009652779,-0.047327906,2025-02-06 04:04:12.416
1738815045632.0,-0.0060804654,0.009329596,0.012783008,0.008036506,-0.047136594,2025-02-06 04:10:45.632
1738815307776.0,-0.0058281035,0.0074441493,0.013803381,0.008392586,-0.05211047,2025-02-06 04:15:07.776
1738815569920.0,-0.007157204,0.00916788,0.014612392,0.010738097,-0.055777647,2025-02-06 04:19:29.920
1738815832064.0,-0.008167823,0.008200619,0.013024349,0.010269211,-0.05642329,2025-02-06 04:23:52.064
1738816225280.0,-0.006712586,0.00912094,0.015184648,0.011262503,-0.05857243,2025-02-06 04:30:25.280
1738816618496.0,-0.0074297427,0.0084372815,0.014779117,0.013242699,-0.06272404,2025-02-06 04:36:58.496
1738816749568.0,-0.0053547802,0.008811513,0.014350063,0.0133193955,-0.07325038,2025-02-06 04:39:09.568
1738817011712.0,-0.0066149887,0.009292575,0.014992989,0.015828893,-0.06818427,2025-02-06 04:43:31.712
1738817404928.0,-0.005506482,0.009852263,0.017044598,0.016188426,-0.06802658,2025-02-06 04:50:04.928
1738817798144.0,-0.009541619,0.010265769,0.01152945,0.016915862,-0.064863935,2025-02-06 04:56:38.144
1738818060288.0,-0.009941238,0.008976144,0.016184747,0.01731551,-0.071113974,2025-02-06 05:01:00.288
1738818191360.0,-0.008558534,0.0093209045,0.017167553,0.017790709,-0.065527275,2025-02-06 05:03:11.360
1738818584576.0,-0.007515418,0.0091036875,0.018160867,0.018619454,-0.06483028,2025-02-06 05:09:44.576
1738818977792.0,-0.0059955698,0.009817082,0.018770214,0.02098146,-0.059570286,2025-02-06 05:16:17.792
1738819239936.0,-0.0056044688,0.010890125,0.021671496,0.022372194,-0.058481883,2025-02-06 05:20:39.936
1738819502080.0,-0.0069205514,0.009624588,0.020012308,0.021525461,-0.05674286,2025-02-06 05:25:02.080
1738819764224.0,-0.004238312,0.011957811,0.022312785,0.02349235,-0.051935524,2025-02-06 05:29:24.224
1738820157440.0,-0.012790344,0.007689589,0.015703542,0.018791672,-0.06020869,2025-02-06 05:35:57.440
1738820419584.0,-0.011401042,0.008027601,0.016082317,0.020975117,-0.055257294,2025-02-06 05:40:19.584
1738820681728.0,-0.0102647925,0.00916946,0.01715424,0.02149025,-0.051808346,2025-02-06 05:44:41.728
1738820943872.0,-0.012189154,0.009540287,0.018479293,0.02325726,-0.05308311,2025-02-06 05:49:03.872
1738821337088.0,-0.010374984,0.010120643,0.018291987,0.022813734,-0.05152595,2025-02-06 05:55:37.088
1738821599232.0,-0.006295891,0.012271066,0.022666715,0.02709224,-0.045084357,2025-02-06 05:59:59.232
1738821861376.0,-0.005343396,0.0104605835,0.02090186,0.02588402,-0.048828013,2025-02-06 06:04:21.376
1738822254592.0,-0.0058270055,0.01058652,0.018954685,0.025687812,-0.04881263,2025-02-06 06:10:54.592
1738822516736.0,-0.007003278,0.0075652036,0.01619386,0.022769628,-0.05136118,2025-02-06 06:15:16.736
1738822778880.0,-0.004594227,0.008130254,0.015924986,0.023862317,-0.05406222,2025-02-06 06:19:38.880
1738823041024.0,-0.0043232413,0.009858487,0.01778973,0.024826124,-0.05124476,2025-02-06 06:24:01.024
1738823434240.0,-0.006022954,0.008181683,0.0146324085,0.022613216,-0.057424273,2025-02-06 06:30:34.240
1738823696384.0,-0.008780766,0.0057685454,0.0111969905,0.02178844,-0.06705599,2025-02-06 06:34:56.384
1738823958528.0,-0.0055822195,0.006506942,0.011968043,0.022907745,-0.0625168,2025-02-06 06:39:18.528
1738824220672.0,-0.0034655668,0.0068171783,0.008064769,0.022841416,-0.07657287,2025-02-06 06:43:40.672
1738824613888.0,-0.006643921,0.0063235993,0.00856882,0.022310063,-0.07858152,2025-02-06 06:50:13.888
1738825007104.0,-0.007469951,0.004764828,0.005382368,0.020250062,-0.07459419,2025-02-06 06:56:47.104
1738825138176.0,-0.004372527,0.0068647875,0.009818359,0.021992644,-0.07060326,2025-02-06 06:58:58.176
1738825400320.0,-0.0016344517,0.008324319,0.012767062,0.021264484,-0.06962312,2025-02-06 07:03:20.320
1738825793536.0,-0.0005051969,0.008292693,0.016489966,0.023168946,-0.06067323,2025-02-06 07:09:53.536
1738826186752.0,-0.0014263972,0.008616912,0.015728097,0.021952456,-0.06164012,2025-02-06 07:16:26.752
1738826448896.0,-0.0021851878,0.008460391,0.016274339,0.021176377,-0.062616296,2025-02-06 07:20:48.896
1738826579968.0,-0.000504949,0.010118166,0.01651711,0.022450259,-0.061709534,2025-02-06 07:22:59.968
1738826973184.0,0.0027632434,0.011209072,0.018366588,0.023078386,-0.05973571,2025-02-06 07:29:33.184
1738827366400.0,0.0015576818,0.011036658,0.01739659,0.021727474,-0.060271647,2025-02-06 07:36:06.400
1738827628544.0,0.004878847,0.011270648,0.018985664,0.02172727,-0.058628954,2025-02-06 07:40:28.544
1738827890688.0,0.0049448963,0.0123818815,0.0204362,0.021457935,-0.05299748,2025-02-06 07:44:50.688
1738828152832.0,0.0066227517,0.0130780125,0.020977097,0.022431474,-0.04922261,2025-02-06 07:49:12.832
1738828546048.0,0.008186295,0.012059618,0.022433177,0.022147221,-0.052835472,2025-02-06 07:55:46.048
1738828808192.0,0.012234539,0.014129314,0.025284374,0.024150664,-0.03938099,2025-02-06 08:00:08.192
1738829070336.0,0.0075196796,0.011367918,0.020841565,0.020942397,-0.045823935,2025-02-06 08:04:30.336
1738829463552.0,0.0067213923,0.01131945,0.023604205,0.020389916,-0.05676995,2025-02-06 08:11:03.552
1738829725696.0,0.0061528245,0.009895504,0.021871584,0.01983737,-0.046532974,2025-02-06 08:15:25.696
1738829987840.0,0.0053874943,0.010544757,0.022065984,0.01990415,-0.0457065,2025-02-06 08:19:47.840
1738830249984.0,0.0054992884,0.011523417,0.022605706,0.019640893,-0.039781407,2025-02-06 08:24:09.984
1738830643200.0,0.009689823,0.013116541,0.025155757,0.021205833,-0.032436773,2025-02-06 08:30:43.200
